Country Name,Country Code,Indicator Name,Indicator Code,G,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1,10.62996355,12.54203293,13.9025469,17.23306642,16.32444624,15.89144991,15.0398529,14.08220459,15.361685,18.51731765,18.21521353,20.10265796,24.82323147,28.44418664,28.3780353,28.44385835,26.75856495,25.01000133,20.43501444,23.53174494,24.17271524,22.77500014,22.14512114,21.39515505,18.11008945,17.31003496,17.94013625,18.45368057,17.48010372,16.1681565,17.35801704
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1,4.13375E+11,4.93137E+11,6.19112E+11,5.64322E+11,7.34E+11,8.63749E+11,9.61602E+11,1.02906E+12,1.09401E+12,1.21133E+12,1.3394E+12,1.47056E+12,1.66028E+12,1.95535E+12,2.28596E+12,2.75E+12,3.55033E+12,4.59434E+12,5.10169E+12,6.08719E+12,7.55155E+12,8.53219E+12,9.57047E+12,1.04756E+13,1.10616E+13,1.12333E+13,1.23105E+13,1.38949E+13,1.428E+13,1.46877E+13,1.78205E+13
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1,9.262786084,14.22452959,13.8837293,13.03680663,10.95395434,9.922556756,9.236779894,7.845951782,7.661651506,8.490093404,8.335733476,9.13363079,10.03803048,10.11362138,11.39459181,12.72095566,14.23086093,9.650678918,9.398725632,10.63587107,9.550832179,7.863736448,7.766150097,7.425763656,7.041328879,6.848762204,6.947200793,6.749773833,5.950500754,2.238638357,8.448469416
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,1,359.2132687,423.3044301,525.3656924,473.4899164,609.6043379,709.4158882,781.7425612,828.594691,873.297611,959.3604313,1053.112314,1148.514257,1288.637491,1508.667916,1753.414192,2099.21943,2693.958732,3468.327063,3832.227457,4550.473944,5614.386022,6300.58218,7020.386074,7636.07434,8016.445595,8094.390167,8817.045608,9905.406383,10143.86022,10408.71955,12617.5051
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1,975.4629155,1100.646116,1239.129373,1384.930157,1520.029469,1653.433789,1787.766977,1909.622328,2038.206474,2193.896866,2359.572385,2557.891612,2797.176659,3061.833173,3390.716159,3800.765796,4319.031398,4711.643449,5128.904128,5647.068727,6152.696873,6591.662494,7056.423092,7532.785301,8016.445595,8516.528742,9053.228725,9619.209475,10155.51088,10358.17,11223.25535
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1,7.782091991,12.83320958,12.58199664,11.76638915,9.754954884,8.776429814,8.124497579,6.816064559,6.733485664,7.638597674,7.551654829,8.404879975,9.354776648,9.461558771,10.74137513,12.09330469,13.6358205,9.0902801,8.855947675,10.10283262,8.953816042,7.134523777,7.050734134,6.750760315,6.420736478,6.238215447,6.3018631,6.251700556,5.575316864,1.995558042,8.351719953
China,CHN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1,38.48543764,40.56922227,41.6330081,41.69672689,39.53009973,38.75912419,39.74224218,38.34708494,36.55790945,35.73955353,37.26929737,38.88322089,42.41350435,45.67236733,45.95478431,48.26050543,50.27522622,51.78758738,50.37304208,51.32671358,49.23332825,48.66536341,47.37839154,47.61581841,45.41758943,44.38066144,44.9050475,44.48574799,43.77302796,43.92641666,45.47068464
China,CHN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1,,1.65455997,1.657850027,1.985710025,1.841920018,1.853389978,,1.844329953,1.888039947,,,,,,,,2.700734854,3.631788254,3.751522064,3.754642487,3.521965027,3.944094181,3.710476398,3.580334187,3.813829899,3.761115551,3.667450428,3.542494535,3.541054726,3.572956324,3.297843456
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1,,,,,,,,,,4.50828123,4.25330067,4.38285255,4.41762781,4.29347467,4.17605019,3.94742203,3.67491412,3.900002,4.34958458,4.23068333,4.34274387,4.56584787,4.71490669,4.77790594,4.93827963,4.97955608,5.06592178,5.16790485,5.3502779,5.59359694,
China,CHN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1,,,62.7,,,48.1,,,46,,,36.5,,,22.1,,,18,,13.9,10.2,8.5,2.9,2.1,1.2,0.8,0.7,0.4,0.1,0.1,
China,CHN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1,2.37,2.37,2.69,2.9,3,3.12,3.23,3.24,3.25,3.26,3.8,4.24,4.58,4.49,4.52,4.43,4.35,4.59,4.72,4.53,4.55,4.58,4.6,4.63,4.65,4.56,4.47,4.31,4.56,5,4.55
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1,1284268820,2755603983,210435439.5,888384470.9,41463072.35,-38203596.34,2486935040,2512021924,14780510031,10688168326,4926033619,11557373874,8771535612,7527948175,5459618343,-2396909736,21631204436,24624845330,12226471579,7440979284,-850717035.1,546962692.2,10648441636,19752249424,5252218412,40954181469,18802251208,25289367858,39960544340,62584719398,35204421199
Japan,JPN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1,0.035204103,0.069224055,0.004638268,0.017771963,0.00074768,-0.000775961,0.055358119,0.061293304,0.318821542,0.215124715,0.112602474,0.27630407,0.194079344,0.153847736,0.113001254,-0.052087901,0.472322727,0.482208589,0.231146375,0.12920449,-0.013648274,0.008720202,0.204293384,0.403354543,0.118161988,0.818481615,0.381319638,0.501685482,0.780785313,1.237931782,0.69924673
Japan,JPN,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1,,,,,,245780769,262096380.3,222526536.5,216448910.6,504680790.4,1036986326,946779979.8,656576221.1,600157384.3,733518680.5,1026136415,1260570061,1555660379,1423446189,1509891876,1941740917,2327442337,2239706136,3552650671,3174016343,3673006450,4287079125,4199841262,4224259044,4706208825,5087562052
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1,3.251438488,1.760283061,1.243045897,0.695458058,-0.127899045,0.136600359,1.747804587,0.661974191,-0.341296928,-0.676578684,-0.740055504,-0.923494027,-0.256541816,-0.008573388,-0.282946069,0.249355116,0.060039454,1.380078862,-1.35283673,-0.728243208,-0.272455616,-0.04406451,0.335037912,2.759226714,0.795279631,-0.127258844,0.484199796,0.989094598,0.468776159,-0.024995834,-0.233352779
Japan,JPN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1,,,,,,2.643029928,2.721770048,2.827450037,2.84671998,2.858409882,2.923480034,2.965140104,2.993200064,2.981250048,3.130919933,3.227659941,3.292570114,3.292239904,3.195899963,3.104949951,3.205369949,3.173710108,3.27895999,3.367880106,3.24071002,3.106659889,3.166359901,3.219199896,3.218240023,3.268970013,3.295809984
Japan,JPN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,1,38.17618736,38.91493435,42.11594183,55.11190585,60.77122237,65.41006169,72.99671748,80.47828377,90.65379413,98.93382307,102.846758,111.8762497,121.9153209,127.5476298,128.2074929,128.5996679,132.2220465,138.5742742,156.9844853,160.4980984,175.5676412,183.7062093,186.5642973,192.1128503,194.584024,193.2302909,193.4871708,197.3346932,198.0170845,215.7718427,216.3571079
Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,1,21.19963233,19.66970088,19.75013568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1,9.616174714,9.518285025,8.913913995,8.839827126,8.816470433,9.315745084,10.38369564,10.3738061,9.805539002,10.4634942,10.07679996,10.85544561,11.46580158,12.78626462,13.81589572,15.65737405,17.28912737,17.23554338,12.41956575,14.91850345,14.77446226,14.41477461,15.78415673,17.41865535,17.43675984,16.05796924,17.5914391,18.3149456,17.46352643,15.5285155,18.12547664
Japan,JPN,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1,34.64638824,33.3255316,31.68463767,30.62130945,30.60586047,31.57566602,30.58371941,29.28258366,28.90206391,28.48714191,27.7309731,26.2604182,25.71335382,25.32392748,25.90104403,26.04468634,25.40512686,25.29281552,23.62429345,22.61965942,23.3511623,23.7736493,24.55652696,25.08454909,24.97145617,24.76068429,25.00734984,25.26776759,25.54757857,25.49392543,25.45788653
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1,35.21166972,33.53724959,31.76834468,30.65250831,30.93363189,32.02694888,31.11037275,29.59082374,28.20043331,28.41743932,27.75495487,25.89885919,25.66096518,25.63820726,26.05232598,26.07755439,25.76874016,25.86957996,22.60317648,22.59030413,23.54056869,24.00492972,24.41762404,25.03636199,25.16534788,24.83559732,25.21482698,25.64171431,25.78969613,25.24631897,25.71904735
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1,8.143276541,7.499783799,6.809425135,6.970479106,7.573634501,8.938123142,9.399821984,8.629380124,8.320091715,9.098877381,9.482804509,9.591676459,9.860323691,10.8780888,12.41405886,14.35900205,15.52745068,16.89393316,11.97060079,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.2949862,17.75289168,15.79727763,18.64600665
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1,3.64807E+12,3.9807E+12,4.53694E+12,4.9988E+12,5.54556E+12,4.92339E+12,4.49245E+12,4.09836E+12,4.63598E+12,4.96836E+12,4.37471E+12,4.18285E+12,4.51956E+12,4.89312E+12,4.83E+12,4.60166E+12,4.57975E+12,5.10668E+12,5.29E+12,5.75907E+12,6.23315E+12,6.27236E+12,5.21233E+12,4.89699E+12,4.44E+12,5.00E+12,4.93084E+12,5.04088E+12,5.11799E+12,5.05559E+12,5.03462E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1,3.523357235,0.900586066,-0.459219716,1.083383174,2.630999616,3.133870993,0.981228732,-1.270330495,-0.333929958,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,1,29428.4289,31992.79021,36345.24413,39933.51506,44197.6191,39150.03963,35638.23196,32423.75561,36610.16832,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40040.76551,40058.53733
Japan,JPN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1,29308.27409,29462.65397,29232.43979,29466.75525,30171.16379,31046.17015,31276.19308,30795.08889,30636.26612,31430.63113,31476.05207,31416.12418,31830.21758,32515.1158,33098.54747,33531.51856,33990.03603,33557.6454,31651.08377,32942.20208,33011.13423,33518.44494,34239.88625,34386.90586,34960.63938,35242.19938,35861.97285,36138.52908,36043.7844,34650.79678,35701.45427
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1,3.117494633,0.526745036,-0.781376228,0.801559685,2.390519558,2.900141234,0.740905953,-1.538244076,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168471,-0.262170829,-3.86470967,3.032130828
Japan,JPN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1,,,,,,33.42734066,33.21008023,32.35447097,30.65183065,31.03085423,29.72294203,28.50441093,28.71587681,29.31588438,29.51487698,29.81593218,30.34337994,28.64210741,25.3311155,26.37732272,25.58057141,24.89574884,25.25252313,25.77208863,28.17891582,28.72722324,29.28966717,29.12546746,29.1717019,28.16766715,29.55045039
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1,,,3.429039955,3.635669947,3.4021101,,,3.297970057,3.378129959,3.460119963,3.400820017,3.408989906,3.466629982,3.426110029,3.314939976,3.276679993,3.279340029,3.27241993,3.555977821,3.599519968,3.605279922,3.64741993,3.624969959,3.551589966,3.229025364,3.146430016,3.130579948,3.077820063,3.155339956,3.416980982,3.317383766
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1,,,,,,,,,,7.03456163,7.23947906,7.35235405,7.48654842,7.53518438,7.65818596,7.68688869,7.77935696,8.08909321,8.9587822,9.0630064,10.48780155,10.67169094,10.67438698,10.7290144,10.74969959,10.65891552,10.65627098,10.74637508,10.75110722,10.9042511,
Japan,JPN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1,,,,,,,,,,,,,,,,,,0.5,,0,,,0.7,,,,,,,,
Japan,JPN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1,2.06,2.16,2.54,2.89,3.15,3.38,3.37,4.08,4.68,4.75,5.02,5.39,5.25,4.73,4.45,4.19,3.89,4,5.07,5.1,4.55,4.36,4.04,3.59,3.39,3.13,2.82,2.47,2.35,2.81,2.83
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1,34550000000,30310000000,50230000000,55940000000,69080000000,97660000000,1.22E+11,2.11E+11,3.12E+11,3.49E+11,1.72E+11,1.11E+11,1.17E+11,2.14E+11,1.42E+11,2.98E+11,3.47E+11,3.41E+11,1.61E+11,2.64E+11,2.63E+11,2.50E+11,2.88E+11,2.52E+11,5.11E+11,4.74E+11,3.81E+11,2.15E+11,3.16E+11,1.38E+11,4.93E+11
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1,0.561047032,0.464853987,0.732369584,0.767643589,0.904218188,1.209693103,1.424065573,2.329849229,3.244142242,3.405782569,1.630099648,1.016139191,1.02218472,1.748691345,1.091662133,2.160335287,2.394690938,2.309379021,1.112600342,1.754532686,1.689112771,1.540208119,1.710667534,1.435021307,2.809147629,2.537497659,1.955210863,1.045703992,1.477874528,0.656979527,2.114875815
United States,USA,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1,4.234963965,3.028819678,2.951656966,2.607441592,2.805419689,2.9312042,2.337689937,1.552279099,2.188027197,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136,1.261583206,2.130110004,2.442583297,1.812210075,1.233584396,4.697858864
United States,USA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1,,,,,,2.450129986,2.47713995,2.496210098,2.54362011,2.619839907,2.637150049,2.547450066,2.550149918,2.486860037,2.501929998,2.545449972,2.615159988,2.744810104,2.791820049,2.714449883,2.738029957,2.672840118,2.702150106,2.717859983,2.786999941,2.853499889,2.904320002,3.010099888,3.170490026,3.4677701,3.457050085
United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,1,44.06159728,46.05014442,48.24614033,47.35348217,47.20953529,46.74176855,44.11746983,41.12914898,37.72727827,33.26765486,52.44367633,53.86251404,56.25040459,56.6622864,56.53884791,55.46733576,55.65992611,63.81512982,75.8420483,84.96441099,89.54681703,93.64926176,95.53468821,95.76669869,96.42522795,98.50410172,97.69293636,99.06097612,100.8050422,126.2433005,120.3614756
United States,USA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,1,18.13131878,17.648348,18.04562737,18.25726517,18.78045993,18.95214763,19.41590704,19.82871067,19.78211486,20.57614574,19.50891325,17.38421414,16.77744096,16.84343831,17.92858722,18.62870763,18.65678435,17.71315483,15.66665028,16.40345028,16.62943918,16.74773749,18.78242787,18.9205858,19.08821565,18.64971719,19.34243982,17.58445635,17.41943576,17.99382279,18.95301793
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,1,9.660905122,9.708914906,9.547180392,9.893147416,10.63922388,10.74663556,11.11975453,10.51526113,10.30933456,10.69277691,9.703447499,9.131381514,9.035658683,9.628750081,9.982054732,10.64138647,11.46379016,12.42584736,10.93222062,12.34136081,13.56346715,13.6440494,13.5836612,13.55243772,12.47181925,11.95798206,12.26173812,12.36098922,11.87247011,10.2092291,10.93729011
United States,USA,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,1,20.11701931,19.82716511,20.09015305,20.40379919,20.86459909,21.32030211,21.58283004,22.25525168,22.78767769,23.14628853,22.53850716,21.53989084,21.62262063,22.12774208,22.93463698,23.03816705,22.32301608,21.23547849,18.81013804,18.31394453,18.7369868,19.51260255,19.79839807,20.48649377,20.75022353,20.80166324,21.13439376,21.42404286,21.49202157,21.85321225,21.57987397
United States,USA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1,20.11060502,20.077582,20.39362787,21.27909677,21.27264914,21.70181499,22.40970908,22.9583332,23.41912715,23.6783759,22.1767206,21.72265041,21.74564312,22.65215058,23.37571468,23.53752332,22.55757783,21.03749419,17.76875578,18.67222167,19.03354326,19.95072315,20.42462738,20.96962034,21.51987552,21.01063766,21.3021477,21.69876084,21.82954592,21.6748307,21.62992312
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,1,10.125543,10.2416796,10.49743831,11.16231175,11.81415777,11.94043643,12.30856657,12.31062982,13.00422915,14.41021845,13.26373384,13.1549926,13.59165432,14.81931218,15.6564983,16.33389163,16.54822752,17.44194843,13.82731055,15.87853443,17.27901909,17.03778597,16.42429277,16.45204044,15.35174567,14.64998,15.05128277,15.24939006,14.57816511,13.18347845,14.61833679
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1,6.16E+12,6.52E+12,6.86E+12,7.29E+12,7.64E+12,8.07E+12,8.58E+12,9.06E+12,9.63E+12,1.03E+13,1.06E+13,1.09E+13,1.15E+13,1.22E+13,1.30E+13,1.38E+13,1.45E+13,1.48E+13,1.45E+13,1.50E+13,1.56E+13,1.63E+13,1.68E+13,1.75507E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13,2.14E+13,2.11E+13,2.33E+13
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1,-0.108264791,3.522440527,2.751781051,4.02879326,2.684217272,3.772565499,4.447174945,4.481394432,4.794499045,4.077159479,0.954338729,1.695942923,2.796209101,3.852552601,3.48322032,2.782810626,2.010507552,0.122188443,-2.599888351,2.708856694,1.54989495,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.241921216,2.945384831,2.294439078,-2.767802511,5.945484761
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,1,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.13898,32853.67695,34515.39023,36329.95607,37133.62311,37997.75966,39490.27496,41724.63163,44123.40707,46302.00088,48050.22378,48570.04598,47194.94335,48650.64313,50065.9665,51784.41857,53291.12769,55123.84979,56762.72945,57866.74493,59907.75426,62823.30944,65120.39466,63528.6343,70219.47245
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1,38739.79832,39552.02188,40108.00804,41215.34293,41820.68019,42896.41648,44267.90588,45715.69265,47360.53642,48746.04096,48726.58167,49095.3318,50036.23423,51485.20741,52789.73142,53738.09173,54299.61724,53854.16061,51996.1835,52963.46417,53394.86184,54213.45955,54830.78407,55675.38685,56762.72945,57292.53878,58207.57831,59607.39366,60698.0113,58451.60672,61829.84563
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1,-1.434200125,2.096612766,1.405708565,2.760882297,1.468718234,2.572259204,3.197212055,3.270511073,3.597985018,2.925440983,-0.039919729,0.756774051,1.916480451,2.895847779,2.533784114,1.796486326,1.044930137,-0.820367899,-3.450015923,1.860291678,0.814519358,1.533102035,1.138692347,1.540380649,1.953004118,0.933375362,1.59713559,2.404867872,1.829668388,-3.700952528,5.779548418
United States,USA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,1,18.81418853,17.6880247,17.05100445,17.86170504,18.75893698,19.65112258,20.84765196,21.39049749,20.92609787,20.81334332,19.65727466,18.38085129,17.42872694,17.73316477,18.12245495,19.19974888,17.42794981,15.05881108,13.89305138,15.38325782,16.3373296,18.37929189,18.60463971,19.72101346,19.79472094,18.66769355,19.11037472,19.34773249,19.6369145,18.84972804,18.15992439
United States,USA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1,,,,,,,,,,6.08564949,6.298923016,6.359955311,6.328607559,6.253763676,6.170983315,6.164029121,6.243318558,6.436086178,6.738698483,6.694553852,6.497683525,6.253886223,6.22925806,6.129205704,4.946780205,4.806660175,5.122879982,4.928890228,4.987279892,5.435440063,
United States,USA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1,,,,,,,,,,12.48710918,13.16466713,13.99167347,14.50113487,14.54663658,14.57448006,14.70358467,14.91463089,15.20489883,16.19877434,16.19557953,16.13764381,16.11693954,15.98693848,16.19240761,16.48109245,16.79314804,16.76793671,16.64094353,16.67647362,18.81582642,
United States,USA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,1,1,1,1,1,1,1,1,1,1,1.2,1.2,1,1.2,1,1,0.2,0.2
United States,USA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1,6.8,7.5,6.9,6.12,5.65,5.45,5,4.51,4.22,3.99,4.73,5.78,5.99,5.53,5.08,4.62,4.62,5.78,9.25,9.63,8.95,8.07,7.37,6.17,5.28,4.87,4.36,3.9,3.67,8.05,5.35
